DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTHON4LESS,PARTHON6,PARTHON8,PARTHON10,PARTHON12,PARTHON14,PARTHON16,PARTHON18,PARTHON20,PARTHON22,PARTHON24,PARTHON26,PARTHON28,PARTHON30,PARTHON32,PARTHON34,PARTHON36,PARTHON38,PARTHON40,PARTHON42,PARTHON44,PARTHON46,PARTHON48,PARTHON52,PARTHON56,PARTHON58OVER,PARTHON_OTHER_PIPE_DETAIL,PARTHON_OTHER_PIPE_MILE_TOTAL,PARTHONTOTAL,PARTHOFF4LESS,PARTHOFF6,PARTHOFF8,PARTHOFF10,PARTHOFF12,PARTHOFF14,PARTHOFF16,PARTHOFF18,PARTHOFF20,PARTHOFF22,PARTHOFF24,PARTHOFF26,PARTHOFF28,PARTHOFF30,PARTHOFF32,PARTHOFF34,PARTHOFF36,PARTHOFF38,PARTHOFF40,PARTHOFF42,PARTHOFF44,PARTHOFF46,PARTHOFF48,PARTHOFF52,PARTHOFF56,PARTHOFF58OVER,PARTHOFF_OTHER_PIPE_DETAIL,PARTHOFF_OTHER_PIPE_MILE_TOTAL,PARTHOFFTOTAL
7/1/2024,2023,20240251,21059,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,OHIO,0,9.43,158.49,54.57,0,0,0,0,30.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,252.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240251,21059,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,PENNSYLVANIA,0,7.03,6.89,64.99,85.37,0,259.36,0,328.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,751.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240251,21059,18718,SUNOCO PIPELINE L.P.,HVL,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240251,21059,18718,SUNOCO PIPELINE L.P.,HVL,INTRASTATE,TEXAS,1.17,0,18.41,0,0,30.35,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,DELAWARE,0,2.19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,7.78,47.3,0,0.18,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,12.59,0.95,0.09,12.31,57.92,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,88.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,1.06,86.71,163.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,251.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,7.88,77.68,105.7,4.35,170.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,365.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,56.5,526,518.83,38.17,66.69,134.75,5.5,0,0,0,2.77,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,1349.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MASSACHUSETTS,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240252,21060,18718,SUNOCO PIPELINE L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,4.17,354.4,1.66,483.2,12.32,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,880.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240407,21221,19319,"TPC GROUP, LLC",HVL,INTRASTATE,LOUISIANA,1.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240407,21221,19319,"TPC GROUP, LLC",HVL,INTRASTATE,TEXAS,52.665,35.686,22.767,6.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,117.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240409,21223,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240409,21223,19319,"TPC GROUP, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,2.614,17.372,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240438,21254,19410,THUMS LONG BEACH CO,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0.09,0,0.62,0,1.23,0,1.19,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.47,0,1.5,3.81,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.19
7/1/2024,2023,20240377,21191,19481,T & M TERMINAL CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,,,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240421,21236,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,Crude Oil,INTERSTATE,WASHINGTON,0,0,0,0,0,0,21,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240027,20778,19892,UCAR PIPELINE LLC,HVL,INTRASTATE,LOUISIANA,0.26,1.45,68.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,69.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240256,21064,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,HVL,INTRASTATE,WEST VIRGINIA,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 1.76 miles.,1.76,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240431,21247,20202,ULTRAMAR INC.,Crude Oil,INTRASTATE,CALIFORNIA,0.029,0.016,2.313,1.608,0,0,0,0,0,0,0,0,0,0.317,0,0,0,0,0,0,0,0,0,0,0,0,,,4.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240432,21248,20202,ULTRAMAR INC.,HVL,INTRASTATE,CALIFORNIA,0,3.803,0,3.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240433,21249,20202,ULTRAMAR INC.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0.036,4.31,11.415,1.114,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240330,21141,21359,SASOL CHEMICALS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,5.885,0,2.851,3.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240636,21457,22430,WEST SHORE PIPELINE CO,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,3.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240635,21456,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,2.518,36.057,18.589,167.178,0,159.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,384.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240635,21456,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,5.596,0,11.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240635,21456,22430,WEST SHORE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,0,97.357,40.694,0,63.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,201.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240253,21061,22442,WEST TEXAS GULF PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,112.87,0,0,470.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,583.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240203,21004,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240582,21399,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,COLORADO,0,0,0,0,0,0,35.88,0,175.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,210.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240582,21399,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,KANSAS,0,19.84,56.99,0,0,0,0,0,286.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,363.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240582,21399,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,OKLAHOMA,0,0,133.29,0,0,0,2.54,0,97.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,233.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240582,21399,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,408.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,408.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240582,21399,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTERSTATE,WYOMING,0,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240582,21399,22610,"MAGELLAN PIPELINE COMPANY, LP",Crude Oil,INTRASTATE,OKLAHOMA,0,45.74,22.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,68.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240583,21400,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,ILLINOIS,0,0,63.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,63.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240583,21400,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,IOWA,0,0,171.39,0,191.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,362.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240583,21400,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,KANSAS,0,1.1,0.38,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240583,21400,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MINNESOTA,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240583,21400,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTERSTATE,MISSOURI,0,0,17.09,0,108.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,125.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240583,21400,22610,"MAGELLAN PIPELINE COMPANY, LP",HVL,INTRASTATE,TEXAS,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,0,12.4,26.28,67.41,0,0,0,128.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,234.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,0,92.79,86.87,178.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,358.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,261.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,261.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,213.81,72.09,0,484.38,0,84.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,854.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,2.85,364.34,650.38,665.01,0.23,252.93,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1937.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0,197.06,529.66,9.85,301.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1037.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,106.07,163.57,0,268.06,0,61.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,599.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,14.31,199.33,1.68,152.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,367.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,0,132.66,115.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,248.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0,81.19,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,94.56,273.7,98.66,491.66,0,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,991.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,0,132.33,30.13,0,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,38.51,249.16,103.27,163.75,260.01,26.47,520.27,274.99,251.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1887.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WISCONSIN,0,0,171.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,171.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,0,93.2,178.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,271.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2024,2023,20240584,21401,22610,"MAGELLAN PIPELINE COMPANY, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,17.72,0,2.45,0,0,0,150.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,170.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240243,21051,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,0,53.712,39.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,92.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240243,21051,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0,0,150.151,13.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,163.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240243,21051,22830,WOLVERINE PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,17.817,113.792,285.761,43.631,11.879,0,215.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,688.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240436,21252,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0.31,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240436,21252,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,IOWA,0,0,0,0,0,0,0,0,0,0,78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240436,21252,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MINNESOTA,0,0,0,0,0,0,675.55,6.94,0,0,304.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,987.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240436,21252,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,248.74,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,250.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240436,21252,22855,"FLINT HILLS RESOURCES, LC",Crude Oil,INTRASTATE,TEXAS,0,133.49,176.43,29.01,48.33,0,75.17,0,57.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,519.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240437,21253,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,MINNESOTA,5.32,16.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240437,21253,22855,"FLINT HILLS RESOURCES, LC",HVL,INTERSTATE,WISCONSIN,0,153.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,153.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240437,21253,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,MINNESOTA,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240437,21253,22855,"FLINT HILLS RESOURCES, LC",HVL,INTRASTATE,TEXAS,157.02,159.72,31.89,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 52.81 miles.,52.81,441.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240510,21327,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,0,0,0,0,0,0,25.29,0,0,113.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,138.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/1/2024,2023,20240510,21327,22855,"FLINT HILLS RESOURCES, LC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0,0,0,0,16.23,0,0,97.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,114.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
