DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTHON4LESS,PARTHON6,PARTHON8,PARTHON10,PARTHON12,PARTHON14,PARTHON16,PARTHON18,PARTHON20,PARTHON22,PARTHON24,PARTHON26,PARTHON28,PARTHON30,PARTHON32,PARTHON34,PARTHON36,PARTHON38,PARTHON40,PARTHON42,PARTHON44,PARTHON46,PARTHON48,PARTHON52,PARTHON56,PARTHON58OVER,PARTHON_OTHER_PIPE_DETAIL,PARTHON_OTHER_PIPE_MILE_TOTAL,PARTHONTOTAL,PARTHOFF4LESS,PARTHOFF6,PARTHOFF8,PARTHOFF10,PARTHOFF12,PARTHOFF14,PARTHOFF16,PARTHOFF18,PARTHOFF20,PARTHOFF22,PARTHOFF24,PARTHOFF26,PARTHOFF28,PARTHOFF30,PARTHOFF32,PARTHOFF34,PARTHOFF36,PARTHOFF38,PARTHOFF40,PARTHOFF42,PARTHOFF44,PARTHOFF46,PARTHOFF48,PARTHOFF52,PARTHOFF56,PARTHOFF58OVER,PARTHOFF_OTHER_PIPE_DETAIL,PARTHOFF_OTHER_PIPE_MILE_TOTAL,PARTHOFFTOTAL
06/03/24,2023,20241067,44687,3,ACADIAN GAS PIPELINE SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,57.967,43.253,155.256,32.918,107.277,81.33,279.752,2.632,223.756,11.604,57.525,0,0,85.632,0,0,111.281,0,0,143.359,0,0,0,0,0,0,,,1393.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240843,44043,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,LOUISIANA,5.7,5.42,16,17.56,97.36,36.52,0.67,160.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,339.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240843,44043,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTERSTATE,TEXAS,7.13,17.94,46.05,21.29,7.03,67.62,10.33,22.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,200.15,0,0,0,0,0,0,22.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22.08
06/03/24,2023,20240843,44043,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,CALIFORNIA,2.88,5.71,6.88,7.3,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240843,44043,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,OHIO,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240843,44043,117,AIR PRODUCTS & CHEMICALS INC,Hydrogen Gas,INTRASTATE,TEXAS,4.2,10.12,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240633,43828,117,AIR PRODUCTS & CHEMICALS INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240083,43251,117,AIR PRODUCTS & CHEMICALS INC,Other Gas-Carbon Monoxide,INTRASTATE,TEXAS,5.43,0.02,18.67,57.08,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,89.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240184,43361,117,AIR PRODUCTS & CHEMICALS INC,Synthetic Gas,INTRASTATE,TEXAS,0,10.42,0.08,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241297,44521,180,SPIRE ALABAMA INC.,Natural Gas,INTRASTATE,ALABAMA,3.868,17.176,27.781,19.247,73.028,11.89,61.651,0,7.775,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,222.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240593,44668,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,ALABAMA,14.927,38.285,46.27,52.661,73.975,0,11.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,237.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240593,44668,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,6.657,0,27.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240593,44668,189,"BBT ALATENN, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,5.974,0,16.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241344,44571,207,"ALASKA PIPELINE COMPANY, LLC",Natural Gas,INTRASTATE,ALASKA,15.434,24.545,62.466,2.418,134.385,0,46.121,0,102.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,387.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240580,43773,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,LOUISIANA,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240737,44858,288,"ALGONQUIN GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,CONNECTICUT,24.66,30.35,14.23,42.25,12.6,0.01,32.55,0.01,9.45,0,52.27,43.92,0,102.33,0,0,15.67,0,0,6.79,0,0,0,0,0,0,,,387.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240737,44858,288,"ALGONQUIN GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MASSACHUSETTS,14.4,15.5,61.44,28.92,41.48,5.45,54.27,7.46,76.92,1.82,82.71,6.92,0.02,49.78,0,0.01,2,0,0,0,0,0,0,0,0,0,,,449.1,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.99
06/03/24,2023,20240737,44858,288,"ALGONQUIN GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEW JERSEY,0,0,0,0.01,0.06,0,0,0,0,0,0.01,67.42,0,68.39,0,0,0,0,0,0,0,0,0,0,0,0,,,135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240737,44858,288,"ALGONQUIN GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEW YORK,0.39,0,0,0,0,0,0,0,0,0,2.15,18.09,0,42.15,0,0,0.01,0,0,24.63,0,0,0.02,0,0,0,,,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240737,44858,288,"ALGONQUIN GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OCS-Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.58
06/03/24,2023,20240737,44858,288,"ALGONQUIN GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,RHODE ISLAND,0.13,9.43,6.56,2.93,5.36,0,9.06,0.72,6.59,0,11.4,0,0,7.94,0,0,0,0,0,0,0,0,0,0,0,0,,,60.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240054,44691,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,KANSAS,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240054,44691,383,AMARILLO NATURAL GAS INC,Natural Gas,INTRASTATE,TEXAS,21.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,3.885,0,0,40.645,0,0,19.848,0,0,0,0,0,0,0,0,0,,,64.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,ILLINOIS,8.919,0,0.001,5.612,18.303,0,0.197,0,4.121,120.235,322.091,0,0,126.691,0,0,0,0,0,29.678,0,0,0,0,0,0,,,635.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,INDIANA,29.604,28.221,0,0,18.962,0,0.417,0,5,108.412,62.027,0.006,0,581.592,0,0,114.081,0,0,27.971,0,0,0,0,0,0,,,976.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,IOWA,102.297,101.883,22.767,12.967,21.387,0,11.84,0,0,0,309.071,0,0,19.338,0,0,0,0,0,0,0,0,0,0,0,0,,,601.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KANSAS,2.678,0,0,0,0,0,0.045,0,71.035,0,704.01,0,0,52.516,0,0,0,0,0,0,0,0,0,0,0,0,,,830.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,KENTUCKY,3.8,0,0,0,0,0,0,0,0,0,0.969,0.008,0,229.49,0,0,43.856,0,0,0,0,0,0,0,0,0,,,278.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,0.599,13.038,29.737,0.617,48.235,0,60.571,0,85.237,0,59.659,56.335,0,535.25,0,0,66.361,0,0,0,0,0,0,0,0,0,,,955.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MICHIGAN,118.899,130.698,58.326,49.901,73.632,0.002,30.511,0.133,64.743,188.069,173.311,0.332,0,274.647,0,0,56.196,0,0,91.025,0,0,0,0,0,0,,,1310.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,4.038,0,0,293.333,0,0,75.59,0,0,0,0,0,0,0,0,0,,,372.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,MISSOURI,56.974,5.14,0,0,0,0,0,0,0,0,189.591,0,0,19.997,0,0,0,0,0,0,0,0,0,0,0,0,,,271.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,0,0,0,0,0,0,0,0,0,0,8.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OHIO,7.145,10.121,0,0,44.51,0,0,0,36.372,24.923,24.933,0,0,148.884,0,0,19.43,0,0,0,0,0,0,0,0,0,,,316.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0.482,9.138,27.628,0.179,0,148.773,0,101.849,0,58.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,346.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0.196,0,0,0,0,0,0,0,0,254.724,0,0,73.946,0,0,0,0,0,0,0,0,0,,,328.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,0.432,0.004,0,20.25,0,0,25.614,0,89.046,0,1.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,137.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTERSTATE,WISCONSIN,183.014,292.934,193.972,172.43,223.422,36.193,212.917,1.44,48.837,39.099,132.178,0,0,277.171,0,0,0.002,0,0,0,0,0,0,0,0,0,,,1813.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240523,43711,405,ANR PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0.721,0.158,0,0,2.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,17.9,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTERSTATE,WYOMING,24.24,86.28,17.28,0,43.04,0,71.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,242.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,COLORADO,0,0,0,0.25,0,0,0,0,1,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,2,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240817,44017,473,"WESTERN MIDSTREAM PARTNERS, LP",Natural Gas,INTRASTATE,WYOMING,0.3,0,16,19.6,27.6,0,1.34,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,69.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241148,44360,515,DAKOTA GASIFICATION COMPANY,Synthetic Gas,INTRASTATE,NORTH DAKOTA,0,0,0.05,3.28,0.29,0,0,0,1.15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,39.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240428,43615,570,FERNDALE PIPELINE SYSTEM,Natural Gas,INTRASTATE,WASHINGTON,0,0,4.5,0,0,0,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240382,43568,585,ARGYLE MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,MINNESOTA,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,406.77,260.91,256.7,212.62,397.74,56.99,156.61,200.82,427.6,0,300.49,0,0,69.63,0,0,75.35,0,0,78.51,0,0,0,0,0,0,,,2900.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KANSAS,0.52,10.1,15.5,1.33,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7-inch diameter: 3.62 miles, 9-inch diameter: 1.95 miles.",5.57,33.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,143.66,136.27,89.06,55.69,35.74,0.86,87.18,16.52,157.5,0,21,0,0,37.28,0,0,0,0,0,0,0,0,0,0,0,0,,,780.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OKLAHOMA,263.47,146.95,107.54,71.06,169.91,7.54,166.77,0,50.82,0,218.37,0,0,211.21,0,0,0,0,0,66.09,0,0,0,0,0,0,7-inch diameter: 2.99 miles.,2.99,1482.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240682,43877,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,70.44,44.74,112.28,68.49,31.58,21.26,68.86,0,10.31,0,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,440.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241348,44576,603,SUMMIT UTILITIES INC.,Natural Gas,INTRASTATE,ARKANSAS,4.88,38.93,1.76,3.05,13.24,0,2.44,0.14,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,74.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241302,44526,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,ARKANSAS,10.62,27.17,0.078,0,12.81,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241302,44526,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,OKLAHOMA,8.39,10.38,11.64,2.27,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240402,43589,660,"ARLINGTON ENERGY GROUP, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240687,43882,792,ATLANTA GAS LIGHT CO,Landfill Gas,INTRASTATE,GEORGIA,0,0.2,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240801,44001,792,ATLANTA GAS LIGHT CO,Natural Gas,INTRASTATE,GEORGIA,15.8,27.2,59.6,59.6,269.3,122.9,231,26.9,6.5,0,170.9,0,0,11.1,0,0,15.2,0,0,0,0,0,0,0,0,0,,,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240954,44156,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,0,0,0,0,0.002,0,0,0,0,2.014,0,0,0,0,0,0,0,0,0,0,0,0,,,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240954,44156,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,CALIFORNIA,11.932,7.781,0.783,0.653,5.868,0,7.054,0,0.027,0,0.062,0,0,305.919,0,0.007,0.012,0,0,219.926,0,0,0.003,0,0,0,,,560.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240553,43743,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,LOUISIANA,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240553,43743,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,TEXAS,7.01,9.43,138.73,27.87,36.48,53.41,0,0,93.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,366.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240217,43730,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20240544,43734,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Synthetic Gas,INTRASTATE,TEXAS,0,0,0,42.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,42.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241000,44701,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,CALIFORNIA,0,0,8.648,0,0,0,0,0,0,0,31.689,0,0,0,0,0,206.532,0,0,0,0,0,0,0,0,0,,,246.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
06/03/24,2023,20241000,44701,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEVADA,0,0.811,0.583,0,3.541,0,4.356,0,0,0,0,0,0,0,0,0,267.106,0,0,0,0,0,0,0,0,0,,,276.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
